sleep_hours,study_hours,physical_activity,social_interaction,screen_time,diet_quality,heart_rate,anxiety_score,stress_level
5.090949803242603,8.761326897672573,47.91786140476954,74.55509388595321,6.773540331306266,2.7683827026059005,82.74784398638685,50.42634607930315,Medium
5.100427059120603,11.177731491572324,36.99860423406359,40.085995880252305,3.338453241462695,2.9057127584717755,97.67378027232402,86.56450363727319,High
5.825453457757226,2.986328796400669,31.26089936329584,87.92388607083365,8.974774979321648,1.3734759295891572,66.62353281709633,24.134970383749987,Low
7.148538589793427,7.247397536078924,80.98500111185452,48.543286268864364,9.061209498399549,3.8986078167615674,87.34577568965621,7.853624279279869,Low
6.591670111852695,11.07037127346846,1.964105709794055,8.202384037195035,3.6755848385319383,6.037701952003075,87.31238000654255,35.64047358496647,Medium
5.747374841188251,1.3734057644437874,59.74107175580302,94.05118109809287,3.0699437856691647,8.721414225975959,64.47365614051937,74.76518245649778,Medium
7.671117368334277,8.671622939715238,86.70549907921954,34.29099895112472,4.701735748596081,7.002347027128127,80.89920427534568,55.06905446947946,Medium
4.836963163912251,4.2708390810980585,50.41513651156578,51.932025551911515,3.1647842666213384,4.918566910597763,102.6642399283601,81.67933695743474,Medium
5.752867891211309,11.168358149141834,84.31402158297827,82.25326598662818,7.051454589625333,9.57808102954724,102.80768109973302,95.9592147609234,High
6.19817105976215,11.681640696819045,4.703209135742139,39.89473885784544,8.43458216093457,7.473206805182487,64.96188324598405,79.26624767516171,High
6.736419905302215,11.386931380247773,37.69139871667453,6.790278737605875,7.057829178200953,9.37148682576295,64.53604413739154,60.38030788437534,Medium
8.711055768358081,6.216356383232101,23.414201186584606,44.87052564153763,8.419154025244145,5.748291759449491,73.13477385009676,49.33415880523805,Low
5.198042692950159,10.482469160882447,65.77388684826568,113.33382992331642,4.572929459867267,3.3301384731382564,103.73830312769968,4.006908634826667,Low
7.085406630481669,10.290043383885774,88.31673814475221,77.00812767582698,2.4068527363797476,1.4754401772824979,66.44512925367495,98.43219788140412,Medium
7.554487413172255,4.510105205675812,23.0877056199823,80.57749784006484,7.641558526578329,7.534763663354655,95.99984013137231,38.348112257504255,Low
4.278702476319986,10.11807021565745,58.8757141326667,75.87385843651678,4.2442705462739845,2.0917269820498072,65.05828098065516,15.222821391686681,Medium
7.645269111408631,1.4070839818704188,17.82878694837661,23.879056675132414,7.041437427062193,3.7249761544477047,91.15689268739126,66.67088553964568,Medium
5.023144742123749,7.558968663302584,50.879722911444894,50.200063692273616,3.435795477835891,5.792238170955077,77.80336495595724,28.428828909545935,Medium
4.390309557911677,3.5300972101647337,41.75392380195026,90.1127758035982,1.731066713260054,6.0797492900177295,99.44569814829336,58.57782709310476,Medium
9.69331322352,2.326235743550067,87.48047966683833,12.164747706379098,9.933236159389871,6.4052487728842245,71.68452244126819,58.67679078445912,Low
9.793792198447356,1.8464852179213007,54.76745454268199,33.34233313076547,2.4058135713753934,2.4962979731473056,91.960091469498,44.572982090286914,Low
8.850384088698767,8.659176534659537,31.45557348781369,33.15829301590243,9.89578894567133,4.417636643394839,71.78412672879425,83.61186155450426,Medium
5.827682615040224,4.738624601448727,10.268620639914003,51.84227131134072,9.795519393098026,6.5547480440527,95.68301415560768,26.496706155544302,Low
4.586032684038303,8.972434486816375,13.61221458614411,117.64424891306221,8.144362935172357,9.728369781704062,103.68390172803744,44.86325916177341,Medium
8.10539815907294,1.718919748788366,20.27852369561116,8.100305602058633,6.934806658737978,7.548680239297198,66.340089956338,53.76921285909715,Low
6.640914962437607,4.468193716136714,22.58699952062682,62.244119325671406,6.200263452259763,9.30343381384562,103.32978442977517,66.36247207672996,Medium
4.7322294090686725,6.934404216128709,76.5554452057024,21.523761841465255,8.794913908400513,7.859908524827594,89.6787627207149,78.39718505055895,Medium
6.971061460667621,9.697954813228598,50.510050945427245,116.48118544916929,3.6049556945753913,6.325452720031604,66.3555245433512,39.480728287825606,Medium
4.20633112669131,4.506277532252769,47.10518202369298,13.596420567295704,5.209130912363893,2.728210322227101,81.3770927679856,64.6046944096596,Medium
9.455922412472692,7.8848051408071,10.329198468229572,48.43212028339095,6.574509724298517,7.000170867032617,68.04301467425489,15.061095306851913,Low
5.5526798896001015,10.745755230598059,77.41257240144915,88.54619818015274,4.70071428282542,6.610416093639164,95.01739444332847,93.26481005424786,High
7.975133706123891,7.77449507000535,65.05328728876353,84.54653136329344,4.847378086812412,6.422222534115398,97.94340672089749,38.305880642100355,Low
5.8702664565364655,3.5625542222899713,6.090152571000143,50.72743642727187,3.9725620075187598,5.408072811894167,65.28982601363995,72.95214219764384,Medium
7.120408127066865,1.2684085971219181,63.70515875067918,41.58290015432619,6.078086350160825,5.75790943590348,85.30699263473221,2.0341081882177647,Low
7.280261676059678,10.57108761291023,48.918439560838145,47.71348542634447,8.655170752136044,4.0099827440629365,100.73125280129585,20.5187142904807,Low
5.109126733153162,1.2339635193542584,7.355281117210043,31.713151579036712,2.813755402056816,5.673814233780728,106.80815207754983,48.7082544323578,Medium
9.817507766587351,10.621718399526193,41.247057737579084,24.639952644815978,9.409897348780973,2.7780031511063044,85.6758933370885,87.82524677323465,Medium
8.650796940166687,6.818308474299332,43.622665841704226,57.964763707066794,7.201788883734067,8.246569576243392,107.51396118057036,52.72551499506771,Medium
9.636993649385134,11.329744683641858,14.919708614694818,32.22405072811288,8.409458914120272,2.6719925922883703,86.78444852280148,92.98704822938791,Medium
9.368964102565894,9.78661559351032,85.11283323002542,34.49539978767001,6.005716233670105,1.7646966090051976,79.7095247299954,48.37968965827963,Low
7.587399872866511,11.977275215866712,76.49778343325957,78.81072761694685,8.015650312816572,4.926214237214417,102.41015642764478,49.044909673594994,Medium
9.531245410138702,4.857829969968812,60.21201035961975,116.22447980398707,1.1458035760552048,6.924766955554556,84.64913552290446,11.974678850053188,Low
4.530955012311517,9.439071178242395,41.606600490054646,72.43646406712502,8.365423823015817,4.939451424401872,83.59512552822615,80.26562441522198,Medium
5.175897174514871,5.421240049701664,37.05889874260576,9.237536047795952,1.3612497317682988,3.4907871875617773,84.51562447049142,24.69654124670625,Low
4.271363733463229,6.278631823342997,58.58761204358588,9.070033662488036,9.009220387265762,6.023540655013966,102.33925009348727,89.9612489372315,Medium
5.951981984579586,7.902560095402071,49.088868246621495,114.17078650146792,9.927664725147789,4.1230210187097995,101.5970770844026,91.0824220330396,Medium
6.332063738136892,10.610448256049727,5.604579529369706,35.674894836880036,3.6466071595910003,9.395809211139698,80.17599962201056,94.33101118741497,High
5.628094190643376,11.824918161192246,46.12523838932985,11.048038329897052,2.8928670065721427,9.303806256432148,76.66499299352625,52.023048910309,Medium
8.972425054911575,9.4510075525097,72.57632555095556,71.88535045804579,7.888270274722366,5.521346379748859,84.59640120195647,67.70937847836443,Medium
6.1405199601615355,5.595434603840672,41.33158898372623,74.83785339483194,3.277237068282279,3.950955946164327,88.63862548685546,77.85158800616635,Medium
5.685607058124285,5.634927025047772,4.676091979884157,77.82057841424258,8.790061448549832,7.634191725609751,71.91686053139985,13.10146186504656,Low
7.256176498949491,9.113405317477806,70.76503794456298,32.08824334290496,1.9255833294172904,1.3304164913475998,99.69775423577954,60.09571949974972,Medium
4.845545349848576,3.626548603451326,18.122740392237695,1.813282105737004,2.1335967674142244,5.272921054392861,84.32413828662115,3.4297901303311673,Low
8.813181884524237,2.215215244445341,23.27587513992349,115.80184433453663,9.81236399590554,4.026910548433001,76.70227742099797,49.75660833887259,Low
4.447303862078625,4.900843734048542,14.82357180890663,30.1071654829323,7.064550084430042,9.284822965922992,65.34104964819953,15.48426816202274,Low
9.921321619603104,4.1596289081948985,29.71935583843478,81.1231545663057,8.621985019860574,1.1080272454541429,71.94225802018035,18.29229259620847,Low
8.633468615779945,4.259389325015891,68.10763551197715,84.79558438544515,3.918964396163662,5.975333881465142,107.46405858779919,36.50475666926015,Low
5.192294089205035,3.5696852615490093,46.744727355354364,73.20089004953829,7.08835374568544,7.6659722295996335,75.25498434097634,43.243716671650304,Medium
4.033132702741614,1.4630250859999807,18.43931467356413,37.548887305637784,6.348176445777375,5.365161887716371,68.44296446835176,62.317242453218725,Medium
8.892768570729004,1.196613282067552,79.00470703368367,32.53155045168789,6.428351081106523,1.7686272714644948,83.03363958274966,7.442841843851566,Low
8.241144063085702,11.864946287096346,79.16236694563763,71.72019392432438,7.142792135839494,9.75215251025112,75.35438716801244,50.36917612374447,Medium
8.374043008245923,5.7055044710944856,78.35205825414062,103.93147603340299,6.178232558161887,5.662093882384881,61.757962513559704,18.262513025310113,Low
8.627622080115675,5.227593118756499,21.491659024338535,113.60804747080746,4.861561323723993,6.527676198871102,76.15726086397086,57.397517503174186,Medium
4.444267910404542,8.476120109623768,40.61154097628893,12.708696528450915,3.4833042494249216,3.129488044367566,87.20543119697342,63.74046122611835,Medium
6.150794371265635,3.400792766515706,88.64906905267875,18.579433511726382,7.917231978218818,5.351482765961235,87.58561860099834,55.67092565528539,Low
4.695214357150778,11.449573023452478,69.48112286789913,113.36835105396956,3.036451870028676,4.862345427624897,77.82794605884443,73.82955104783076,Medium
9.178620555253561,9.649795158571072,2.4450679103003834,88.3842274001751,7.231188755389727,1.6740625780178537,82.36513781263002,33.56092442409013,Medium
7.7397887609653475,1.9835210254348548,5.868413213444285,105.95925897957277,3.09999540384394,1.9554431819272051,108.27589591173832,76.5106591633131,Medium
5.985388149115895,5.5933885336342115,41.75382391310995,24.315916096241178,6.627971529590085,8.537252676568972,78.86742386151558,43.27670817081937,Medium
4.381350101716142,10.670301383183812,81.82981852754041,70.51030453312822,7.723704404161261,3.1583795698593122,72.91134066299915,48.41844983225968,Medium
5.865893930293973,11.392052245205512,48.48316181574428,84.13675133009684,2.968425000158853,2.7546244434876748,72.173352203338,64.81021272610714,Medium
5.951099932160482,6.141416623748567,44.80312572308612,81.61342625363672,1.5394897077517746,5.544203061251253,82.88823063520671,1.835838399922396,Low
8.377637070028385,7.747525281317785,9.492632996096752,48.97820290400377,2.178763686947567,7.918724182262617,97.97600743584721,65.39942214202483,Medium
7.8253448281312785,2.8373734070128274,59.11020942518646,1.8473870029570172,6.453972705439229,1.5575186672108914,70.29940920942366,61.858514907211536,Low
9.32327645545796,11.902854887506741,73.9892844540203,69.95112681651158,8.64501765603162,6.1912712767443026,95.46480635703841,30.984711675327993,Low
6.8332895509716955,3.5483887152178775,34.23780067568061,30.372184701553053,1.4049713911188193,2.0728939855651602,61.057491167470815,8.579428489948949,Low
4.71756547562981,11.370049515486382,69.80506658327947,54.03050953714684,7.6073613313748165,1.3281494574305661,80.9466488991973,9.093544991304114,Medium
8.27946872333797,8.146113138916053,86.80289885107304,114.90972181005807,4.071867813550469,1.4746955694599566,98.79325326013935,92.32237469852286,Medium
8.564710291701385,7.68510474366745,18.338981321492017,47.88423811709217,5.306755329275703,8.507476973875972,76.93664778872157,68.92793212258371,Medium
7.367663185416977,6.6395736211815946,47.09966680752672,100.7761927997312,9.35973594861009,2.061752352652554,88.18685507226998,12.710261377074039,Low
8.625803079727365,3.5373679288953457,25.8424162276118,22.624872689910134,3.987743542622609,1.4063622797106277,70.24896164129554,35.67231693089064,Low
6.9627735781863445,2.941808352060591,71.35689771304554,80.69525976300346,5.188032405455375,4.94109898428621,97.09976955630862,59.248299390159644,Low
7.136396976291964,3.4253482997719287,51.98340292930418,117.24083453267322,1.12314173284613,8.595941247478223,62.61395516343798,83.55717050906487,Medium
6.565246110151298,3.0508208835867996,57.11241757952734,12.227172104752416,1.7343884800435454,3.361675388403717,102.62713224377501,4.366092871300853,Low
4.152514760464571,9.575429209234287,71.81227436543047,0.9983930672630414,3.327324320213056,4.795413557733248,69.9098193210834,23.663313147000885,Medium
4.647348561959827,4.851377850834031,35.63734253962094,52.02993511591372,1.2506701673896696,1.359302793073761,103.71990158541654,88.97489902953801,Medium
4.188575114120406,1.63626944219736,82.3581061566339,11.115057966164063,6.682377934434259,5.041706627213883,77.62646206502586,0.9165550183816484,Low
7.818462467582682,11.660128931548925,47.9725980521526,89.80612196114777,4.837585211214603,6.198517725734203,96.13417872372433,20.13991027938874,Low
5.88613588645796,10.721644734597682,14.215934055181322,109.74583966182708,5.933306824552198,6.138163483769303,75.96126488930942,95.90241759729659,High
7.051424146988216,11.205275115147343,62.63092063519222,52.08251672505106,2.571824673066966,3.9918402295692865,105.29558356173237,61.34018465221711,Medium
9.445398843556557,11.943986049110789,71.3935215394429,31.045397058652917,3.6633882649295453,3.8397986259682195,66.33185627591872,26.167136663750647,Low
5.495753374893249,2.9128477414143603,28.508550936077402,52.12839828079317,6.974420273674526,1.959612570429381,68.92598946362993,6.699109439584761,Low
6.462297538213779,5.358662207929246,77.14613312988777,86.81373814200012,9.687724512673599,4.301184885816415,84.65150625794011,2.8191340447222157,Low
8.533306831258292,9.340623232745005,81.55289292891898,1.0864993896445174,1.4537509624198828,1.8954520198566818,64.0969219519073,24.474507963692727,Low
5.372788992949735,8.656226798591714,24.921403864002805,70.73447873816366,9.013458887697395,7.899363502408464,69.79900923508809,88.14858195889104,Medium
4.461879458972758,2.6928549697384057,88.51693254436998,73.59500218648549,6.1919308118008765,9.696468679733673,107.18831911060072,41.59136542975095,Low
5.738508717482608,9.974164374896796,12.664037524388258,76.52258962751226,6.075276100800614,9.730670110000363,108.82448305739436,72.0333369165993,Medium
4.9673277235240265,3.4688462902032673,18.181410156224096,29.042649597705264,5.502506816869843,8.785639894378544,78.81296646652109,91.82850353799577,Medium
9.578185914055439,3.461993763048854,16.580235531422353,85.68632680537522,1.6245467731376504,6.407129344056572,106.16430105069679,40.80404616028166,Low
8.848722277386502,6.906718651827549,80.45907390070833,10.966978359813169,1.808891665625446,7.307791275194919,87.24123378367159,19.127737103739705,Low
7.800422539062541,7.522339283258734,58.88632970924657,23.912440376016097,6.4082080509317745,3.5668522241237266,73.48712329368836,51.71179308569195,Medium
9.228763541126305,7.380948286215923,13.68938549000456,105.29640559853783,4.0686271429200245,6.676933781553585,95.11993605402994,90.80836870598544,Medium
8.822032461394688,2.0063552113753036,39.62910765315141,88.64677808718797,9.255412599199126,5.100845944958897,92.94509032874285,80.43744141377006,Medium
5.119420353316215,10.652069488934185,55.37682225628218,1.6494664813614301,4.65931483623525,5.338156057992393,109.45626595543666,6.582984336315379,Low
9.355353990939866,3.921600468475767,7.511767649044496,29.805151244376024,2.28953312832377,7.819989043376421,73.25236437046416,69.25728000775818,Medium
7.2360534514939046,2.424664134110846,79.41747315666049,25.728777959179748,7.432469501518324,3.537265200375265,93.60297513308677,57.18975224589538,Low
8.844640930984376,10.776228878558749,72.32431818973816,32.49675936443671,3.6401807929690886,3.8623565052506788,62.601187751472345,90.74631763464255,Medium
9.376547799540958,11.512166480527288,45.46860962189744,29.70717243358637,5.7292327662030385,9.321776120157729,65.68230193483598,12.248141685029722,Low
5.908020849831184,10.483403789919956,87.04139537332534,7.503155489141489,7.2804950695465305,1.5060186536587503,60.195918747554664,53.40361132046566,Medium
4.66031154716606,9.90467682197366,37.59848813475897,55.07286199161844,9.102377000818633,5.370708685720063,109.97303405298365,87.94626935118923,High
5.36761097525165,8.207661787029238,88.56992871328481,87.92801697433981,8.129720753215086,9.215207203670756,100.1136848573739,41.0023786741743,Medium
6.562646731757538,7.059431076700532,60.112799892326436,72.80780696609237,7.087249610854517,6.493267070363413,99.33615073667704,48.19949177328671,Medium
8.90808859553496,1.9568543590255114,57.12041459285473,80.74460023176957,7.116698641556292,5.9176636679091885,85.48630376440899,7.046067766695829,Low
9.164383499538062,5.492985343777685,14.93594057662065,9.7379014243487,9.513321796288778,3.247697613064197,75.003354145272,27.814364044891082,Low
4.041712783187144,5.099573687135454,79.37349824741796,114.17888522121447,3.662416877468824,4.089479401580034,67.5632142231338,32.45066491689473,Low
7.064483815465394,3.857291621363588,38.474071912855365,100.61902006116298,1.0100088477656866,8.668435742242236,74.23373694232319,94.51224487448869,Medium
6.504466018892674,8.957621250574434,14.601006520423143,96.61083821947952,3.4475910345837883,6.032963185916123,78.79856109645695,28.266736054115903,Medium
5.332646862824381,6.454633085866479,1.1346767978183137,98.7580566050121,2.961022416640696,5.6326797438110185,97.8155048490147,46.0868735269652,Medium
4.719192204002097,1.8915083749841273,50.37801152745443,111.92526097593137,6.956511266025983,1.8962174218602603,86.98308944515762,67.13044235642798,Medium
6.025691028421768,3.422015221447925,47.46596599104087,65.31047593364373,6.703404397889761,1.144253408096108,63.87418132777413,16.21833724078774,Low
9.657458223475114,8.515846400255555,64.74182601322427,24.033842144115106,6.341152444342514,9.673166698183442,60.901450447945614,48.64423871418745,Low
5.939217592124532,1.837439454393302,80.1232247716022,74.01403294230494,1.1461909888850834,4.392875505581575,65.11660897670316,73.85390394759077,Medium
7.112743730460196,10.363276054536456,7.146592617872657,89.14577924015268,7.5590024900558275,6.428917558895539,80.52493568486896,86.6855213027066,Medium
8.218113753371068,6.446611797153718,65.83468413063261,88.55008720248304,3.9117737123694236,1.7174356586855648,106.65964585245092,62.62592746624267,Medium
6.181777614275764,6.2864523505931285,16.8670749687824,62.57388290002561,6.98550390105968,7.148028571507419,91.87012406046108,66.90535153169479,Medium
9.830692496325764,7.516485631254693,77.23593478414476,8.215046320029366,6.0092058565193796,9.393100378353648,100.09129499377576,12.628347258456895,Low
9.774683769652668,10.07149062517664,73.71571624754905,44.53355261161534,4.084578328851165,6.180987276976777,83.31872972522743,94.57764972463471,Medium
5.510693774952185,4.825901286924124,48.671437948698994,110.49199301560289,2.2111864039369697,2.135037901378695,78.08330415975215,13.257407748448236,Low
6.983491035354312,8.4581776781497,63.92185187609804,70.13386917089112,1.8497700789443285,6.23549374726129,65.42001863583114,77.46729371817983,Medium
5.805269858900618,7.223051603953702,28.291510186537355,64.59983319068562,8.483664998010012,7.897124917941872,103.79665110931025,26.481632177831884,Medium
5.709042966264805,3.9373109718636345,42.405110903953315,32.26242172586322,9.265577878734021,4.657748829166168,99.15800145139514,93.35931437012516,Medium
4.221321684127197,10.664929849906738,73.94732079394245,44.21387038998947,6.848092420878697,8.91853973147321,68.40590487988625,71.99595393694796,Medium
7.657386003879381,9.771686237676208,41.33386774558925,107.44153069838032,1.9309070337443504,6.83814658021628,85.61302819381302,75.38137129783689,Medium
7.016074139373169,8.24297018124268,32.20184387928976,79.97556570322028,4.618244951994166,9.093240264602823,84.36874039606224,21.905917305988332,Low
4.308872507499936,10.356399020036662,44.47912025252699,94.48644321027994,7.560452800946415,6.611547801226035,91.25457763432644,44.30399766351608,Medium
5.671878785419668,10.540236210557826,74.54243271934965,54.52145076811861,8.018387956090613,2.181591748043418,107.30934469956307,61.78131945892864,Medium
9.449595315799922,8.791992743865382,30.168724263378547,75.62966633473894,2.0639676006197973,3.787225399946702,88.98857208812399,76.99736182066009,Medium
5.437371344001835,10.207146612000393,15.638543382216941,29.806033049184904,1.0002764696084419,2.8161545342721124,87.01086333893093,10.395937591238958,Medium
4.8693692325473386,8.67218607836212,64.08126182977027,84.65529963401835,7.409233412925445,9.179438479451761,62.5161466467332,96.23653164545284,High
6.936716561665378,8.481548489363306,74.33803914372736,51.31216004440048,4.209365583875851,7.843600605587344,63.1453738009012,89.0220670554556,Medium
9.913902724663604,7.804725160367028,9.057373067118,53.10546177776947,3.290331984564342,7.087585320190055,69.36733956633944,27.034859049558435,Low
5.452331629069002,9.279883035134054,21.588670148035025,77.9186789492258,1.116077228105729,3.708696876684595,61.623538584587415,82.2760243032332,Medium
8.03281328443527,2.744656158223811,12.777479078489451,112.3536745762712,5.8626946608534976,2.656402948451922,97.16764477850062,51.832392303982346,Low
8.569717691972306,10.689578351188214,31.314727042394995,7.680761593034511,8.660356618833836,7.808059791900206,96.16651519969815,46.18064815620186,Medium
5.425825263954398,10.590278805197553,40.53158810148714,98.96918848164091,9.61868481645329,5.267421512911717,66.80281172158215,31.44341058114054,Medium
8.369298091671158,1.3217201133801506,67.39437032669758,35.08597324946317,6.091704555519603,3.032105969355662,101.80394503976405,58.096858663159246,Low
6.20669879631552,10.08398425621239,58.603282639350674,53.27033454076534,5.630151949659048,6.549597803487476,67.7393017423056,72.98891177035978,Medium
7.793834983561477,2.4175685422078974,55.8835710730588,2.6295994530010747,1.76550746940317,1.3630046692460678,75.05877934986793,41.09329049627583,Low
7.801178264565368,4.686307396850561,31.713745194868896,36.125529340117566,5.939855213883398,3.9355322871542815,72.44884495806825,62.92191930082921,Medium
7.214648104448551,9.178590819207685,75.7302797776284,60.31574911561566,4.419811710688552,5.2170129513202115,78.6153549286524,69.93129211553037,Medium
4.54173862032645,2.7683588565313904,42.41584506583481,6.7411292816926816,6.464217527952193,2.3316250069846527,72.73318829449809,71.11218170152858,Medium
9.011814973535428,9.997637265309685,88.11944442136391,58.93148752597982,4.49853713088892,9.861890298317556,84.4475463219226,5.196609813118025,Low
5.9246803898304155,10.15347595753516,57.07279244661632,111.25327546301128,3.1626921110533006,2.8818762813065284,80.37039406773427,85.97478056850669,Medium
5.119111062399125,6.582145071369198,11.363826740805246,12.647186172936626,1.8546874770553885,2.1731781703893898,109.32847453896633,45.82533147650479,Medium
4.2446508493285835,1.0702445888851693,60.85598058678906,91.73288736906052,3.834266001300062,2.8318138649820677,62.796317506411285,26.241608169621443,Low
7.545357659129451,4.157419464924041,29.25936138885291,49.160526405119114,1.8698035085897704,7.921550198437518,67.10906881936758,24.176450747968158,Low
8.065386171053694,7.7861961021331645,61.76944770174877,78.62084574292057,2.5920725574158556,4.829550933446585,62.641294695430126,48.301411284395044,Medium
4.099526973567137,11.793047958301658,6.267703334616517,31.228391758227524,9.886025427215912,6.088743457772842,91.29205974911879,88.68315394689591,High
7.072558349795686,7.949948797183352,15.739329345836344,19.139071504962995,4.996932012159568,1.1890824128772466,62.72546387068598,37.83475816826469,Medium
5.358974651187628,3.857839391705758,77.01635330152077,19.25551371254717,5.786845898545149,1.309881777159831,101.82198686880616,74.97257467835433,Medium
7.871036742456699,7.974062734095725,20.44616013211634,8.459033477177357,8.862566758634937,5.012429948443145,85.5969315340964,9.68187309872186,Low
5.046198574029948,6.93983917687441,75.3337012718646,22.277604588149163,9.960120104416191,8.349897188814612,86.35038122907669,47.60567021510618,Medium
8.145626428614795,9.578299346662579,25.134847960896938,79.7063261986762,6.244430044102134,8.967149908368087,88.0797253856097,99.16861403927356,Medium
6.3204120778032244,2.1767870270965424,57.85937190528369,105.80287342122097,8.312264389397544,1.780359108360762,68.54068531531054,77.0437802792337,Medium
9.620379932420407,9.371306927522308,62.47355161588479,97.69508227093942,3.9424692190300776,5.845267918909205,69.88451515572437,21.0528488440613,Low
4.8251256648759595,6.953932365437213,46.13892778305476,82.21611718493808,3.7516956170256197,9.219067176513434,75.94086614365024,50.14414736979107,Medium
6.046398106301551,11.59291204244894,27.477960902705817,13.25182360933232,4.6243334889510415,4.491754789580977,89.67482079109257,23.362476364856654,Medium
4.680841127443534,4.760593826425547,19.13799387339865,34.70249355551398,7.0525653640628425,8.466092482855316,70.50588879701073,40.95609272625092,Medium
9.548161709671376,7.958840824473429,2.98704191061836,37.17682503869628,7.139725203295889,2.203260889594926,65.81658635666307,78.00840237349648,Medium
9.264036120285887,11.252309160610192,27.35517611166514,29.994833567714547,3.837154911845057,9.418550407010189,108.50584432092161,77.12248152904037,Medium
5.547649766290934,2.127607007897472,58.784651147815474,61.80067916516678,2.198889317229658,7.762809857781724,61.099090740481145,22.810037790238514,Low
7.959904276205075,11.309513359600963,84.44743366036344,64.2664577855607,6.691566308189577,9.472009535082115,100.13487026680107,92.22233181548602,Medium
8.903333201207296,8.566742945308947,78.40840340367468,42.826317020533224,2.1549327596988808,7.089555101972558,99.40175747875111,59.25681827648268,Medium
7.331204869596774,1.746207650156891,68.94582988817723,42.45469904837232,6.206432574063971,4.270635387994843,74.8607056922548,37.992429096201455,Low
7.177903470136039,4.310599236414979,70.96026089279688,99.42667174872976,7.2407991525067805,9.443630552722501,66.78133080036567,50.19355807808606,Low
5.45111374540271,8.789892975098098,59.848641312839575,94.71514179836227,7.305503467550064,3.480100986782606,67.28143233527118,60.50712534377437,Medium
4.558616606835395,1.7408566161564887,23.42581718094027,36.935499801689474,7.78124899593637,3.9895526985555927,94.87158086185963,55.98905318457854,Medium
9.38329454771996,7.403875061939006,81.64755276352469,109.65461326479112,8.855734794090981,7.307275762015663,92.14032955430869,48.64050355361782,Low
9.402508342979983,4.804713626482524,60.36590807152506,114.33780204030073,5.499630927683096,7.887846695728476,99.13728371256934,50.49328040894001,Low
7.798608743639607,7.830070695442248,50.439656788239596,39.2091050436049,7.572242705766141,9.364631354642384,106.87405861995524,17.641191042788616,Low
6.034178746292204,1.5031623719376412,9.989052229213296,42.530993855166585,6.57255461829253,2.8432216815058853,94.5963681633296,81.27329043046794,Medium
6.095257447675966,10.58690486767614,40.23499894257829,60.67609841063506,2.6797594581791433,8.181982316973016,67.79257682757218,54.176031994101535,Medium
8.355734073221436,11.708378660951366,41.43224440817337,112.93449750404082,1.2312068038246735,7.646914480572671,72.17213083827053,13.107986170470308,Low
9.382661559715462,11.657656408142607,77.8107248570403,105.15833197707738,3.560872471092404,1.574151006282381,102.10968654365573,76.61571015827779,Medium
9.322518545590704,9.246170149172173,49.19833981690096,12.308155510030776,4.9873033570385745,4.485008270891862,70.46530379171043,93.24439783773508,Medium
8.679253275145744,2.4309486414369514,34.23604940733687,47.127689192569946,6.553953499857907,3.5448891135408873,63.62611584772407,94.7306899236962,Medium
7.852189876925727,9.340895155219249,87.91202956595934,66.40454276997262,8.649633974528848,3.7404138191862737,95.16400270211253,36.901773241117276,Low
4.504839789970293,1.2704560810468166,9.96485339936841,60.375896706184804,2.766211450355491,9.846521915992307,80.1263177745071,13.551687356075403,Low
4.969772284567682,1.2433590668189698,38.02935854807502,23.26356815242712,2.129948109086294,6.784996721319351,106.00200262729518,51.839962663306515,Medium
